"file","simulator","depth_label","dropout","separability","n_cells_target","batch","gene_strategy","clipping","is_null_control","error"
"data/simulated/sce/scdesign3/scdesign3_sce_run_00221.rds","scdesign3","10000","high","medium","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00222.rds","scdesign3","10000","high","medium","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00223.rds","scdesign3","10000","high","medium","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00224.rds","scdesign3","10000","high","medium","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00225.rds","scdesign3","10000","high","medium","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00226.rds","scdesign3","500","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00227.rds","scdesign3","500","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00228.rds","scdesign3","500","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00229.rds","scdesign3","500","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00230.rds","scdesign3","500","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00231.rds","scdesign3","2000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00232.rds","scdesign3","2000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00233.rds","scdesign3","2000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00234.rds","scdesign3","2000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00235.rds","scdesign3","2000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00236.rds","scdesign3","10000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00237.rds","scdesign3","10000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00238.rds","scdesign3","10000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00239.rds","scdesign3","10000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00240.rds","scdesign3","10000","none","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00241.rds","scdesign3","500","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00242.rds","scdesign3","500","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00243.rds","scdesign3","500","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00244.rds","scdesign3","500","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00245.rds","scdesign3","500","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00246.rds","scdesign3","2000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00247.rds","scdesign3","2000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00248.rds","scdesign3","2000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00249.rds","scdesign3","2000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00250.rds","scdesign3","2000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00251.rds","scdesign3","10000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00252.rds","scdesign3","10000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00253.rds","scdesign3","10000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00254.rds","scdesign3","10000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00255.rds","scdesign3","10000","low","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00256.rds","scdesign3","500","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00257.rds","scdesign3","500","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00258.rds","scdesign3","500","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00259.rds","scdesign3","500","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00260.rds","scdesign3","500","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00261.rds","scdesign3","2000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00262.rds","scdesign3","2000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00263.rds","scdesign3","2000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00264.rds","scdesign3","2000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00265.rds","scdesign3","2000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00266.rds","scdesign3","10000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00267.rds","scdesign3","10000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00268.rds","scdesign3","10000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00269.rds","scdesign3","10000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00270.rds","scdesign3","10000","high","high","1000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00271.rds","scdesign3","500","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00272.rds","scdesign3","500","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00273.rds","scdesign3","500","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00274.rds","scdesign3","500","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00275.rds","scdesign3","500","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00276.rds","scdesign3","2000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00277.rds","scdesign3","2000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00278.rds","scdesign3","2000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00279.rds","scdesign3","2000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00280.rds","scdesign3","2000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00281.rds","scdesign3","10000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00282.rds","scdesign3","10000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00283.rds","scdesign3","10000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00284.rds","scdesign3","10000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00285.rds","scdesign3","10000","none","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00286.rds","scdesign3","500","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00287.rds","scdesign3","500","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00288.rds","scdesign3","500","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00289.rds","scdesign3","500","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00290.rds","scdesign3","500","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00291.rds","scdesign3","2000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00292.rds","scdesign3","2000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00293.rds","scdesign3","2000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00294.rds","scdesign3","2000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00295.rds","scdesign3","2000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00296.rds","scdesign3","10000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00297.rds","scdesign3","10000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00298.rds","scdesign3","10000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00299.rds","scdesign3","10000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00300.rds","scdesign3","10000","low","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00301.rds","scdesign3","500","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00302.rds","scdesign3","500","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00303.rds","scdesign3","500","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00304.rds","scdesign3","500","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00305.rds","scdesign3","500","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00306.rds","scdesign3","2000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00307.rds","scdesign3","2000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00308.rds","scdesign3","2000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00309.rds","scdesign3","2000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00310.rds","scdesign3","2000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00311.rds","scdesign3","10000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00312.rds","scdesign3","10000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00313.rds","scdesign3","10000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00314.rds","scdesign3","10000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00315.rds","scdesign3","10000","high","low","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00316.rds","scdesign3","500","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00317.rds","scdesign3","500","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00318.rds","scdesign3","500","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00319.rds","scdesign3","500","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00320.rds","scdesign3","500","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00321.rds","scdesign3","2000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00322.rds","scdesign3","2000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00323.rds","scdesign3","2000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00324.rds","scdesign3","2000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00325.rds","scdesign3","2000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00326.rds","scdesign3","10000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00327.rds","scdesign3","10000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00328.rds","scdesign3","10000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00329.rds","scdesign3","10000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00330.rds","scdesign3","10000","none","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00331.rds","scdesign3","500","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00332.rds","scdesign3","500","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00333.rds","scdesign3","500","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00334.rds","scdesign3","500","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00335.rds","scdesign3","500","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00336.rds","scdesign3","2000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00337.rds","scdesign3","2000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00338.rds","scdesign3","2000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00339.rds","scdesign3","2000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00340.rds","scdesign3","2000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00341.rds","scdesign3","10000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00342.rds","scdesign3","10000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00343.rds","scdesign3","10000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00344.rds","scdesign3","10000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00345.rds","scdesign3","10000","low","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00346.rds","scdesign3","500","high","medium","5000","none","all","none","FALSE",NA
"data/simulated/sce/scdesign3/scdesign3_sce_run_00347.rds","scdesign3","500","high","medium","5000","none","all","none","FALSE",NA
