"file","simulator","run_id","sparsity_label","depth_label","dropout","separability","recomputed_zero_frac","sparsity_zscore","sparsity_flag","mean_umi_per_cell","depth_zscore","depth_flag","mean_abs_log2fc","separability_flag","overall_flag"
"data/simulated/sce/scdesign3/scdesign3_sce_run_00109.rds","scdesign3",109,0.95,"500","low","high",0.9770775,-1.58265295872887,FALSE,180.475,1.83068810251339,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00110.rds","scdesign3",110,0.98,"500","low","high",0.987205,-1.61610695362597,FALSE,99.255,0.893974174256438,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00111.rds","scdesign3",111,0.7,"2000","low","high",0.87337,-0.431370203302036,FALSE,1735.45,-0.385262704703589,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00112.rds","scdesign3",112,0.8,"2000","low","high",0.892375,-0.433081415131131,FALSE,1463.49,-0.555392922392999,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00113.rds","scdesign3",113,0.9,"2000","low","high",0.9178325,-0.398284952694653,FALSE,1128.005,-0.376028010193536,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00114.rds","scdesign3",114,0.95,"2000","low","high",0.9429425,-0.454120580116187,FALSE,782.485,-0.397765504884172,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00115.rds","scdesign3",115,0.98,"2000","low","high",0.968255,-0.483431703066748,FALSE,442.57,0.0759925471159938,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00116.rds","scdesign3",116,0.7,"10000","low","high",0.8781625,0.815313411882831,FALSE,8200.15,-1.04131905595042,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00117.rds","scdesign3",117,0.8,"10000","low","high",0.8970825,0.979816732289435,FALSE,7002.41,-1.04399476409926,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00118.rds","scdesign3",118,0.9,"10000","low","high",0.9212425,0.909661315339431,FALSE,5243.43,-0.858888208756927,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00119.rds","scdesign3",119,0.95,"10000","low","high",0.946005,1.14988440187667,FALSE,3567.29,-0.780245075404514,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00120.rds","scdesign3",120,0.98,"10000","low","high",0.9696025,0.928377889200329,FALSE,1978.35,-1.5395327501229,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00121.rds","scdesign3",121,0.7,"500","high","high",0.9658625,-1.72140103047344,FALSE,265.66,1.58193062872582,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00122.rds","scdesign3",122,0.8,"500","high","high",0.97133,-1.5362469580047,FALSE,225.54,1.66300719118865,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00123.rds","scdesign3",123,0.9,"500","high","high",0.9780275,-1.52051559081099,FALSE,172.655,1.69665532628211,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00124.rds","scdesign3",124,0.95,"500","high","high",0.9849325,-1.41034743239628,FALSE,119.47,1.58845567007458,FALSE,0.0937744742632187,TRUE,TRUE
