"run_id","sparsity","depth","dropout","separability","n_cells","n_groups","batch","gene_strategy","clipping","is_null_control"
447,0.8,10000,"low","low",200,5,"simple","all","none",FALSE
448,0.9,10000,"low","low",200,5,"simple","all","none",FALSE
449,0.95,10000,"low","low",200,5,"simple","all","none",FALSE
450,0.98,10000,"low","low",200,5,"simple","all","none",FALSE
451,0.7,500,"none","medium",200,5,"simple","all","none",FALSE
452,0.8,500,"none","medium",200,5,"simple","all","none",FALSE
453,0.9,500,"none","medium",200,5,"simple","all","none",FALSE
454,0.95,500,"none","medium",200,5,"simple","all","none",FALSE
455,0.98,500,"none","medium",200,5,"simple","all","none",FALSE
456,0.7,2000,"none","medium",200,5,"simple","all","none",FALSE
457,0.8,2000,"none","medium",200,5,"simple","all","none",FALSE
458,0.9,2000,"none","medium",200,5,"simple","all","none",FALSE
459,0.95,2000,"none","medium",200,5,"simple","all","none",FALSE
460,0.98,2000,"none","medium",200,5,"simple","all","none",FALSE
461,0.7,10000,"none","medium",200,5,"simple","all","none",FALSE
462,0.8,10000,"none","medium",200,5,"simple","all","none",FALSE
463,0.9,10000,"none","medium",200,5,"simple","all","none",FALSE
464,0.95,10000,"none","medium",200,5,"simple","all","none",FALSE
465,0.98,10000,"none","medium",200,5,"simple","all","none",FALSE
466,0.7,500,"high","medium",200,5,"simple","all","none",FALSE
467,0.8,500,"high","medium",200,5,"simple","all","none",FALSE
468,0.9,500,"high","medium",200,5,"simple","all","none",FALSE
469,0.95,500,"high","medium",200,5,"simple","all","none",FALSE
470,0.98,500,"high","medium",200,5,"simple","all","none",FALSE
471,0.7,2000,"high","medium",200,5,"simple","all","none",FALSE
472,0.8,2000,"high","medium",200,5,"simple","all","none",FALSE
473,0.9,2000,"high","medium",200,5,"simple","all","none",FALSE
474,0.95,2000,"high","medium",200,5,"simple","all","none",FALSE
475,0.98,2000,"high","medium",200,5,"simple","all","none",FALSE
476,0.7,10000,"high","medium",200,5,"simple","all","none",FALSE
477,0.8,10000,"high","medium",200,5,"simple","all","none",FALSE
478,0.9,10000,"high","medium",200,5,"simple","all","none",FALSE
479,0.95,10000,"high","medium",200,5,"simple","all","none",FALSE
480,0.98,10000,"high","medium",200,5,"simple","all","none",FALSE
481,0.7,500,"low","medium",200,5,"simple","all","none",FALSE
482,0.8,500,"low","medium",200,5,"simple","all","none",FALSE
483,0.9,500,"low","medium",200,5,"simple","all","none",FALSE
484,0.95,500,"low","medium",200,5,"simple","all","none",FALSE
485,0.98,500,"low","medium",200,5,"simple","all","none",FALSE
486,0.7,2000,"low","medium",200,5,"simple","all","none",FALSE
487,0.8,2000,"low","medium",200,5,"simple","all","none",FALSE
488,0.9,2000,"low","medium",200,5,"simple","all","none",FALSE
489,0.95,2000,"low","medium",200,5,"simple","all","none",FALSE
490,0.98,2000,"low","medium",200,5,"simple","all","none",FALSE
491,0.7,10000,"low","medium",200,5,"simple","all","none",FALSE
492,0.8,10000,"low","medium",200,5,"simple","all","none",FALSE
493,0.9,10000,"low","medium",200,5,"simple","all","none",FALSE
494,0.95,10000,"low","medium",200,5,"simple","all","none",FALSE
495,0.98,10000,"low","medium",200,5,"simple","all","none",FALSE
496,0.7,500,"none","high",200,5,"simple","all","none",FALSE
497,0.8,500,"none","high",200,5,"simple","all","none",FALSE
498,0.9,500,"none","high",200,5,"simple","all","none",FALSE
499,0.95,500,"none","high",200,5,"simple","all","none",FALSE
500,0.98,500,"none","high",200,5,"simple","all","none",FALSE
501,0.7,2000,"none","high",200,5,"simple","all","none",FALSE
502,0.8,2000,"none","high",200,5,"simple","all","none",FALSE
503,0.9,2000,"none","high",200,5,"simple","all","none",FALSE
504,0.95,2000,"none","high",200,5,"simple","all","none",FALSE
505,0.98,2000,"none","high",200,5,"simple","all","none",FALSE
506,0.7,10000,"none","high",200,5,"simple","all","none",FALSE
507,0.8,10000,"none","high",200,5,"simple","all","none",FALSE
508,0.9,10000,"none","high",200,5,"simple","all","none",FALSE
509,0.95,10000,"none","high",200,5,"simple","all","none",FALSE
510,0.98,10000,"none","high",200,5,"simple","all","none",FALSE
511,0.7,500,"high","high",200,5,"simple","all","none",FALSE
512,0.8,500,"high","high",200,5,"simple","all","none",FALSE
513,0.9,500,"high","high",200,5,"simple","all","none",FALSE
514,0.95,500,"high","high",200,5,"simple","all","none",FALSE
515,0.98,500,"high","high",200,5,"simple","all","none",FALSE
516,0.7,2000,"high","high",200,5,"simple","all","none",FALSE
517,0.8,2000,"high","high",200,5,"simple","all","none",FALSE
518,0.9,2000,"high","high",200,5,"simple","all","none",FALSE
519,0.95,2000,"high","high",200,5,"simple","all","none",FALSE
520,0.98,2000,"high","high",200,5,"simple","all","none",FALSE
521,0.7,10000,"high","high",200,5,"simple","all","none",FALSE
522,0.8,10000,"high","high",200,5,"simple","all","none",FALSE
523,0.9,10000,"high","high",200,5,"simple","all","none",FALSE
524,0.95,10000,"high","high",200,5,"simple","all","none",FALSE
525,0.98,10000,"high","high",200,5,"simple","all","none",FALSE
526,0.7,500,"low","high",200,5,"simple","all","none",FALSE
527,0.8,500,"low","high",200,5,"simple","all","none",FALSE
528,0.9,500,"low","high",200,5,"simple","all","none",FALSE
529,0.95,500,"low","high",200,5,"simple","all","none",FALSE
530,0.98,500,"low","high",200,5,"simple","all","none",FALSE
531,0.7,2000,"low","high",200,5,"simple","all","none",FALSE
532,0.8,2000,"low","high",200,5,"simple","all","none",FALSE
533,0.9,2000,"low","high",200,5,"simple","all","none",FALSE
534,0.95,2000,"low","high",200,5,"simple","all","none",FALSE
535,0.98,2000,"low","high",200,5,"simple","all","none",FALSE
536,0.7,10000,"low","high",200,5,"simple","all","none",FALSE
537,0.8,10000,"low","high",200,5,"simple","all","none",FALSE
538,0.9,10000,"low","high",200,5,"simple","all","none",FALSE
539,0.95,10000,"low","high",200,5,"simple","all","none",FALSE
540,0.98,10000,"low","high",200,5,"simple","all","none",FALSE
541,0.7,500,"none","low",1000,5,"simple","all","none",FALSE
542,0.8,500,"none","low",1000,5,"simple","all","none",FALSE
543,0.9,500,"none","low",1000,5,"simple","all","none",FALSE
544,0.95,500,"none","low",1000,5,"simple","all","none",FALSE
545,0.98,500,"none","low",1000,5,"simple","all","none",FALSE
546,0.7,2000,"none","low",1000,5,"simple","all","none",FALSE
547,0.8,2000,"none","low",1000,5,"simple","all","none",FALSE
548,0.9,2000,"none","low",1000,5,"simple","all","none",FALSE
549,0.95,2000,"none","low",1000,5,"simple","all","none",FALSE
550,0.98,2000,"none","low",1000,5,"simple","all","none",FALSE
551,0.7,10000,"none","low",1000,5,"simple","all","none",FALSE
552,0.8,10000,"none","low",1000,5,"simple","all","none",FALSE
553,0.9,10000,"none","low",1000,5,"simple","all","none",FALSE
554,0.95,10000,"none","low",1000,5,"simple","all","none",FALSE
555,0.98,10000,"none","low",1000,5,"simple","all","none",FALSE
556,0.7,500,"high","low",1000,5,"simple","all","none",FALSE
557,0.8,500,"high","low",1000,5,"simple","all","none",FALSE
558,0.9,500,"high","low",1000,5,"simple","all","none",FALSE
559,0.95,500,"high","low",1000,5,"simple","all","none",FALSE
560,0.98,500,"high","low",1000,5,"simple","all","none",FALSE
561,0.7,2000,"high","low",1000,5,"simple","all","none",FALSE
562,0.8,2000,"high","low",1000,5,"simple","all","none",FALSE
563,0.9,2000,"high","low",1000,5,"simple","all","none",FALSE
564,0.95,2000,"high","low",1000,5,"simple","all","none",FALSE
565,0.98,2000,"high","low",1000,5,"simple","all","none",FALSE
566,0.7,10000,"high","low",1000,5,"simple","all","none",FALSE
567,0.8,10000,"high","low",1000,5,"simple","all","none",FALSE
568,0.9,10000,"high","low",1000,5,"simple","all","none",FALSE
569,0.95,10000,"high","low",1000,5,"simple","all","none",FALSE
570,0.98,10000,"high","low",1000,5,"simple","all","none",FALSE
571,0.7,500,"low","low",1000,5,"simple","all","none",FALSE
572,0.8,500,"low","low",1000,5,"simple","all","none",FALSE
573,0.9,500,"low","low",1000,5,"simple","all","none",FALSE
574,0.95,500,"low","low",1000,5,"simple","all","none",FALSE
575,0.98,500,"low","low",1000,5,"simple","all","none",FALSE
576,0.7,2000,"low","low",1000,5,"simple","all","none",FALSE
577,0.8,2000,"low","low",1000,5,"simple","all","none",FALSE
578,0.9,2000,"low","low",1000,5,"simple","all","none",FALSE
579,0.95,2000,"low","low",1000,5,"simple","all","none",FALSE
580,0.98,2000,"low","low",1000,5,"simple","all","none",FALSE
581,0.7,10000,"low","low",1000,5,"simple","all","none",FALSE
582,0.8,10000,"low","low",1000,5,"simple","all","none",FALSE
583,0.9,10000,"low","low",1000,5,"simple","all","none",FALSE
584,0.95,10000,"low","low",1000,5,"simple","all","none",FALSE
585,0.98,10000,"low","low",1000,5,"simple","all","none",FALSE
586,0.7,500,"none","medium",1000,5,"simple","all","none",FALSE
587,0.8,500,"none","medium",1000,5,"simple","all","none",FALSE
588,0.9,500,"none","medium",1000,5,"simple","all","none",FALSE
589,0.95,500,"none","medium",1000,5,"simple","all","none",FALSE
590,0.98,500,"none","medium",1000,5,"simple","all","none",FALSE
591,0.7,2000,"none","medium",1000,5,"simple","all","none",FALSE
592,0.8,2000,"none","medium",1000,5,"simple","all","none",FALSE
593,0.9,2000,"none","medium",1000,5,"simple","all","none",FALSE
594,0.95,2000,"none","medium",1000,5,"simple","all","none",FALSE
595,0.98,2000,"none","medium",1000,5,"simple","all","none",FALSE
596,0.7,10000,"none","medium",1000,5,"simple","all","none",FALSE
597,0.8,10000,"none","medium",1000,5,"simple","all","none",FALSE
598,0.9,10000,"none","medium",1000,5,"simple","all","none",FALSE
599,0.95,10000,"none","medium",1000,5,"simple","all","none",FALSE
600,0.98,10000,"none","medium",1000,5,"simple","all","none",FALSE
601,0.7,500,"high","medium",1000,5,"simple","all","none",FALSE
602,0.8,500,"high","medium",1000,5,"simple","all","none",FALSE
603,0.9,500,"high","medium",1000,5,"simple","all","none",FALSE
604,0.95,500,"high","medium",1000,5,"simple","all","none",FALSE
605,0.98,500,"high","medium",1000,5,"simple","all","none",FALSE
606,0.7,2000,"high","medium",1000,5,"simple","all","none",FALSE
607,0.8,2000,"high","medium",1000,5,"simple","all","none",FALSE
608,0.9,2000,"high","medium",1000,5,"simple","all","none",FALSE
609,0.95,2000,"high","medium",1000,5,"simple","all","none",FALSE
610,0.98,2000,"high","medium",1000,5,"simple","all","none",FALSE
611,0.7,10000,"high","medium",1000,5,"simple","all","none",FALSE
612,0.8,10000,"high","medium",1000,5,"simple","all","none",FALSE
613,0.9,10000,"high","medium",1000,5,"simple","all","none",FALSE
614,0.95,10000,"high","medium",1000,5,"simple","all","none",FALSE
615,0.98,10000,"high","medium",1000,5,"simple","all","none",FALSE
616,0.7,500,"low","medium",1000,5,"simple","all","none",FALSE
617,0.8,500,"low","medium",1000,5,"simple","all","none",FALSE
618,0.9,500,"low","medium",1000,5,"simple","all","none",FALSE
619,0.95,500,"low","medium",1000,5,"simple","all","none",FALSE
620,0.98,500,"low","medium",1000,5,"simple","all","none",FALSE
621,0.7,2000,"low","medium",1000,5,"simple","all","none",FALSE
622,0.8,2000,"low","medium",1000,5,"simple","all","none",FALSE
623,0.9,2000,"low","medium",1000,5,"simple","all","none",FALSE
624,0.95,2000,"low","medium",1000,5,"simple","all","none",FALSE
625,0.98,2000,"low","medium",1000,5,"simple","all","none",FALSE
626,0.7,10000,"low","medium",1000,5,"simple","all","none",FALSE
627,0.8,10000,"low","medium",1000,5,"simple","all","none",FALSE
628,0.9,10000,"low","medium",1000,5,"simple","all","none",FALSE
629,0.95,10000,"low","medium",1000,5,"simple","all","none",FALSE
630,0.98,10000,"low","medium",1000,5,"simple","all","none",FALSE
631,0.7,500,"none","high",1000,5,"simple","all","none",FALSE
632,0.8,500,"none","high",1000,5,"simple","all","none",FALSE
633,0.9,500,"none","high",1000,5,"simple","all","none",FALSE
634,0.95,500,"none","high",1000,5,"simple","all","none",FALSE
635,0.98,500,"none","high",1000,5,"simple","all","none",FALSE
636,0.7,2000,"none","high",1000,5,"simple","all","none",FALSE
637,0.8,2000,"none","high",1000,5,"simple","all","none",FALSE
638,0.9,2000,"none","high",1000,5,"simple","all","none",FALSE
639,0.95,2000,"none","high",1000,5,"simple","all","none",FALSE
640,0.98,2000,"none","high",1000,5,"simple","all","none",FALSE
641,0.7,10000,"none","high",1000,5,"simple","all","none",FALSE
642,0.8,10000,"none","high",1000,5,"simple","all","none",FALSE
643,0.9,10000,"none","high",1000,5,"simple","all","none",FALSE
644,0.95,10000,"none","high",1000,5,"simple","all","none",FALSE
645,0.98,10000,"none","high",1000,5,"simple","all","none",FALSE
646,0.7,500,"high","high",1000,5,"simple","all","none",FALSE
647,0.8,500,"high","high",1000,5,"simple","all","none",FALSE
648,0.9,500,"high","high",1000,5,"simple","all","none",FALSE
649,0.95,500,"high","high",1000,5,"simple","all","none",FALSE
650,0.98,500,"high","high",1000,5,"simple","all","none",FALSE
651,0.7,2000,"high","high",1000,5,"simple","all","none",FALSE
652,0.8,2000,"high","high",1000,5,"simple","all","none",FALSE
653,0.9,2000,"high","high",1000,5,"simple","all","none",FALSE
654,0.95,2000,"high","high",1000,5,"simple","all","none",FALSE
655,0.98,2000,"high","high",1000,5,"simple","all","none",FALSE
656,0.7,10000,"high","high",1000,5,"simple","all","none",FALSE
657,0.8,10000,"high","high",1000,5,"simple","all","none",FALSE
658,0.9,10000,"high","high",1000,5,"simple","all","none",FALSE
659,0.95,10000,"high","high",1000,5,"simple","all","none",FALSE
660,0.98,10000,"high","high",1000,5,"simple","all","none",FALSE
661,0.7,500,"low","high",1000,5,"simple","all","none",FALSE
662,0.8,500,"low","high",1000,5,"simple","all","none",FALSE
663,0.9,500,"low","high",1000,5,"simple","all","none",FALSE
664,0.95,500,"low","high",1000,5,"simple","all","none",FALSE
665,0.98,500,"low","high",1000,5,"simple","all","none",FALSE
666,0.7,2000,"low","high",1000,5,"simple","all","none",FALSE
667,0.8,2000,"low","high",1000,5,"simple","all","none",FALSE
668,0.9,2000,"low","high",1000,5,"simple","all","none",FALSE
669,0.95,2000,"low","high",1000,5,"simple","all","none",FALSE
670,0.98,2000,"low","high",1000,5,"simple","all","none",FALSE
671,0.7,10000,"low","high",1000,5,"simple","all","none",FALSE
672,0.8,10000,"low","high",1000,5,"simple","all","none",FALSE
673,0.9,10000,"low","high",1000,5,"simple","all","none",FALSE
674,0.95,10000,"low","high",1000,5,"simple","all","none",FALSE
675,0.98,10000,"low","high",1000,5,"simple","all","none",FALSE
676,0.7,500,"none","low",5000,5,"simple","all","none",FALSE
677,0.8,500,"none","low",5000,5,"simple","all","none",FALSE
678,0.9,500,"none","low",5000,5,"simple","all","none",FALSE
679,0.95,500,"none","low",5000,5,"simple","all","none",FALSE
680,0.98,500,"none","low",5000,5,"simple","all","none",FALSE
681,0.7,2000,"none","low",5000,5,"simple","all","none",FALSE
682,0.8,2000,"none","low",5000,5,"simple","all","none",FALSE
683,0.9,2000,"none","low",5000,5,"simple","all","none",FALSE
684,0.95,2000,"none","low",5000,5,"simple","all","none",FALSE
685,0.98,2000,"none","low",5000,5,"simple","all","none",FALSE
686,0.7,10000,"none","low",5000,5,"simple","all","none",FALSE
687,0.8,10000,"none","low",5000,5,"simple","all","none",FALSE
688,0.9,10000,"none","low",5000,5,"simple","all","none",FALSE
689,0.95,10000,"none","low",5000,5,"simple","all","none",FALSE
690,0.98,10000,"none","low",5000,5,"simple","all","none",FALSE
691,0.7,500,"high","low",5000,5,"simple","all","none",FALSE
692,0.8,500,"high","low",5000,5,"simple","all","none",FALSE
693,0.9,500,"high","low",5000,5,"simple","all","none",FALSE
694,0.95,500,"high","low",5000,5,"simple","all","none",FALSE
695,0.98,500,"high","low",5000,5,"simple","all","none",FALSE
696,0.7,2000,"high","low",5000,5,"simple","all","none",FALSE
697,0.8,2000,"high","low",5000,5,"simple","all","none",FALSE
698,0.9,2000,"high","low",5000,5,"simple","all","none",FALSE
699,0.95,2000,"high","low",5000,5,"simple","all","none",FALSE
700,0.98,2000,"high","low",5000,5,"simple","all","none",FALSE
701,0.7,10000,"high","low",5000,5,"simple","all","none",FALSE
702,0.8,10000,"high","low",5000,5,"simple","all","none",FALSE
703,0.9,10000,"high","low",5000,5,"simple","all","none",FALSE
704,0.95,10000,"high","low",5000,5,"simple","all","none",FALSE
705,0.98,10000,"high","low",5000,5,"simple","all","none",FALSE
706,0.7,500,"low","low",5000,5,"simple","all","none",FALSE
707,0.8,500,"low","low",5000,5,"simple","all","none",FALSE
708,0.9,500,"low","low",5000,5,"simple","all","none",FALSE
709,0.95,500,"low","low",5000,5,"simple","all","none",FALSE
710,0.98,500,"low","low",5000,5,"simple","all","none",FALSE
711,0.7,2000,"low","low",5000,5,"simple","all","none",FALSE
712,0.8,2000,"low","low",5000,5,"simple","all","none",FALSE
713,0.9,2000,"low","low",5000,5,"simple","all","none",FALSE
714,0.95,2000,"low","low",5000,5,"simple","all","none",FALSE
715,0.98,2000,"low","low",5000,5,"simple","all","none",FALSE
716,0.7,10000,"low","low",5000,5,"simple","all","none",FALSE
717,0.8,10000,"low","low",5000,5,"simple","all","none",FALSE
718,0.9,10000,"low","low",5000,5,"simple","all","none",FALSE
719,0.95,10000,"low","low",5000,5,"simple","all","none",FALSE
720,0.98,10000,"low","low",5000,5,"simple","all","none",FALSE
721,0.7,500,"none","medium",5000,5,"simple","all","none",FALSE
722,0.8,500,"none","medium",5000,5,"simple","all","none",FALSE
723,0.9,500,"none","medium",5000,5,"simple","all","none",FALSE
724,0.95,500,"none","medium",5000,5,"simple","all","none",FALSE
725,0.98,500,"none","medium",5000,5,"simple","all","none",FALSE
726,0.7,2000,"none","medium",5000,5,"simple","all","none",FALSE
727,0.8,2000,"none","medium",5000,5,"simple","all","none",FALSE
728,0.9,2000,"none","medium",5000,5,"simple","all","none",FALSE
729,0.95,2000,"none","medium",5000,5,"simple","all","none",FALSE
730,0.98,2000,"none","medium",5000,5,"simple","all","none",FALSE
731,0.7,10000,"none","medium",5000,5,"simple","all","none",FALSE
732,0.8,10000,"none","medium",5000,5,"simple","all","none",FALSE
733,0.9,10000,"none","medium",5000,5,"simple","all","none",FALSE
734,0.95,10000,"none","medium",5000,5,"simple","all","none",FALSE
735,0.98,10000,"none","medium",5000,5,"simple","all","none",FALSE
736,0.7,500,"high","medium",5000,5,"simple","all","none",FALSE
737,0.8,500,"high","medium",5000,5,"simple","all","none",FALSE
738,0.9,500,"high","medium",5000,5,"simple","all","none",FALSE
739,0.95,500,"high","medium",5000,5,"simple","all","none",FALSE
