"mean_abs_log2fc","p90_abs_log2fc","n_groups","status","error_msg","file_path"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00205.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00206.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00207.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00208.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00209.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00210.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00211.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00212.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00213.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00214.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00215.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00216.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00217.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00218.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00219.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00220.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00221.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00222.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00223.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00224.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00225.rds"
0.0891137667009163,0.202257680228853,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00226.rds"
0.0891137667009163,0.202257680228853,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00227.rds"
0.0891137667009163,0.202257680228853,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00228.rds"
0.0891137667009163,0.202257680228853,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00229.rds"
0.0891137667009163,0.202257680228853,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00230.rds"
0.261506879552195,0.665601771479046,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00231.rds"
0.261506879552195,0.665601771479046,5,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00232.rds"
