"pre_pca_signal_fraction","post_pca_signal_fraction","ratio","over_smoothing_flag","status","error_msg","method","file_path","target_band","mean_abs_log2fc"
0.0423829434620218,0.0475224697346201,1.12126402398653,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00208.rds","0.50",0.479589575871244
0.0350816298860513,0.0475001633439298,1.35398963783083,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00208.rds","0.50",0.479589575871244
0.0111121287386029,0.0327039366186005,2.94308474891845,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00208.rds","0.50",0.479589575871244
0.0168640336641798,0.0369336617115402,2.19008467647864,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00208.rds","0.50",0.479589575871244
0.0257191496858499,0.0282240319099613,1.09739366404829,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00209.rds","0.50",0.479589575871244
0.0231663634776045,0.0304415385510196,1.31404044404501,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00209.rds","0.50",0.479589575871244
0.00750983221878134,0.0123000104386858,1.63785422634672,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00209.rds","0.50",0.479589575871244
0.0107830146767896,0.0133017657315365,1.23358505299714,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00209.rds","0.50",0.479589575871244
0.0143429182180905,0.0154639671159455,1.0781604469055,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00210.rds","0.50",0.479589575871244
0.00993450699342781,0.0107165736700623,1.07872224330325,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00210.rds","0.50",0.479589575871244
0.00487172325941622,0.00343301227891577,0.704681299841968,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00210.rds","0.50",0.479589575871244
0.00628241915188651,0.00427722236742625,0.680824100401176,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00210.rds","0.50",0.479589575871244
0.0507460384218864,0.0563799889735051,1.11102247045927,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00216.rds","0.25",0.21257497207368
0.0425106584905592,0.0543750727472702,1.27909269529066,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00216.rds","0.25",0.21257497207368
0.0219345513279532,0.0931017702804171,4.24452585732943,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00216.rds","0.25",0.21257497207368
0.0305718059173802,0.073434281181611,2.40202627807026,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00216.rds","0.25",0.21257497207368
0.040580383515146,0.0443439043409128,1.09274236711839,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00217.rds","0.25",0.21257497207368
0.0331495018254766,0.0410074811282243,1.23704667853285,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00217.rds","0.25",0.21257497207368
0.0176523878879921,0.0687105732888514,3.89242371767681,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00217.rds","0.25",0.21257497207368
0.02416614604584,0.0532340388669684,2.20283527071261,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00217.rds","0.25",0.21257497207368
0.0272176283843702,0.0292870970163014,1.07603412768761,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00218.rds","0.25",0.21257497207368
0.02177106607882,0.0260111119521677,1.19475600588401,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00218.rds","0.25",0.21257497207368
0.0129055149906998,0.0383666161545367,2.97288532710125,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00218.rds","0.25",0.21257497207368
0.0171492730420097,0.0285853127268066,1.66685273811797,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00218.rds","0.25",0.21257497207368
